transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,customer_type,total_amount
1380,271,2025-06-07,Electronics,Need Electronic,3,345.73,regular,1037.19
1381,271,2025-05-06,Electronics,Throw Electronic,1,883.84,regular,883.84
1382,271,2025-05-07,Clothing,Television Clothin,1,90.34,regular,90.34
1383,271,2025-05-28,Beauty,South Beaut,3,27.32,regular,81.96
1384,271,2025-05-05,Beauty,Certain Beaut,2,44.91,regular,89.82
1385,272,2025-03-11,Electronics,During Electronic,3,744.74,frequent,2234.22
1386,272,2023-12-27,Home & Garden,City Home & Garde,1,158.09,frequent,158.09
1387,272,2023-11-24,Electronics,Mouth Electronic,2,435.79,frequent,871.58
1388,272,2024-08-04,Home & Garden,As Home & Garde,3,208.68,frequent,626.04
1389,272,2024-11-03,Sports,Reflect Sport,3,141.6,frequent,424.8
1390,272,2025-05-02,Electronics,While Electronic,3,805.78,frequent,2417.34
1391,272,2024-08-19,Clothing,Method Clothin,1,140.38,frequent,140.38
1392,272,2023-11-27,Electronics,Night Electronic,1,169.69,frequent,169.69
1393,273,2025-01-18,Books,Actually Book,3,25.59,frequent,76.77
1394,273,2024-08-03,Sports,Seven Sport,3,307.81,frequent,923.43
1395,273,2024-10-23,Beauty,Few Beaut,1,57.68,frequent,57.68
1396,273,2024-08-03,Clothing,Tax Clothin,3,182.46,frequent,547.38
1397,273,2025-03-05,Clothing,Law Clothin,1,138.01,frequent,138.01
1398,273,2025-04-08,Beauty,Where Beaut,3,30.09,frequent,90.27
1399,273,2024-09-23,Sports,Why Sport,2,149.08,frequent,298.16
1400,273,2024-08-28,Books,Church Book,1,49.15,frequent,49.15
1401,273,2024-10-12,Electronics,President Electronic,1,585.4,frequent,585.4
1402,273,2025-01-10,Clothing,Teacher Clothin,2,126.07,frequent,252.14
1403,274,2025-05-11,Sports,Stuff Sport,1,382.15,occasional,382.15
1404,274,2025-05-13,Beauty,Hour Beaut,3,12.26,occasional,36.78
1405,274,2025-06-07,Books,Machine Book,2,39.05,occasional,78.1
1406,275,2024-10-17,Beauty,Same Beaut,1,90.77,frequent,90.77
1407,275,2024-04-17,Clothing,Return Clothin,3,56.73,frequent,170.19
1408,275,2025-03-08,Books,Be Book,3,24.79,frequent,74.37
1409,275,2024-12-04,Clothing,Toward Clothin,3,89.26,frequent,267.78
1410,275,2024-12-02,Clothing,Almost Clothin,1,25.9,frequent,25.9
1411,275,2024-02-06,Books,Hundred Book,3,44.98,frequent,134.94
1412,275,2024-07-08,Clothing,Maybe Clothin,3,106.63,frequent,319.89
1413,275,2024-01-17,Sports,Act Sport,2,227.2,frequent,454.4
1414,275,2024-12-30,Sports,Beautiful Sport,2,73.24,frequent,146.48
1415,276,2024-10-10,Sports,Leader Sport,3,244.89,regular,734.67
1416,276,2024-12-19,Electronics,Glass Electronic,1,566.83,regular,566.83
1417,276,2024-11-11,Electronics,Toward Electronic,2,684.8,regular,1369.6
1418,276,2025-05-27,Sports,Want Sport,2,41.85,regular,83.7
1419,276,2024-10-24,Books,And Book,1,46.14,regular,46.14
1420,276,2024-06-02,Clothing,Wear Clothin,1,156.07,regular,156.07
1421,276,2025-04-06,Books,Very Book,3,37.52,regular,112.56
1422,277,2024-12-30,Electronics,Experience Electronic,2,314.62,frequent,629.24
1423,277,2024-06-20,Home & Garden,Bad Home & Garde,1,134.7,frequent,134.7
1424,277,2025-02-11,Books,Fast Book,1,20.13,frequent,20.13
1425,277,2025-05-02,Books,Organization Book,1,15.04,frequent,15.04
1426,277,2025-02-02,Electronics,Country Electronic,2,247.79,frequent,495.58
1427,277,2025-05-13,Sports,Forward Sport,3,79.54,frequent,238.62
1428,277,2024-06-08,Beauty,Despite Beaut,2,45.27,frequent,90.54
1429,277,2025-01-06,Books,Soldier Book,3,44.1,frequent,132.3
1430,277,2025-04-03,Clothing,Tend Clothin,1,189.72,frequent,189.72
1431,277,2024-10-28,Sports,Ball Sport,3,374.98,frequent,1124.94
1432,277,2024-09-22,Electronics,Organization Electronic,2,768.67,frequent,1537.34
1433,277,2024-08-31,Home & Garden,They Home & Garde,3,181.39,frequent,544.17
1434,277,2025-04-14,Beauty,Research Beaut,3,14.65,frequent,43.95
1435,277,2025-05-01,Books,Glass Book,2,46.77,frequent,93.54
1436,278,2024-10-19,Beauty,Sister Beaut,3,35.69,regular,107.07
1437,278,2024-07-18,Clothing,Risk Clothin,3,90.93,regular,272.79
1438,278,2025-02-24,Books,Month Book,1,35.29,regular,35.29
1439,279,2025-04-13,Home & Garden,Half Home & Garde,3,242.17,regular,726.51
1440,279,2024-11-09,Electronics,Leave Electronic,3,756.88,regular,2270.64
1441,279,2024-12-19,Electronics,Bag Electronic,2,804.65,regular,1609.3
1442,280,2024-09-14,Beauty,Specific Beaut,3,17.83,regular,53.49
1443,280,2025-01-03,Sports,Physical Sport,1,218.09,regular,218.09
1444,280,2024-10-07,Clothing,Staff Clothin,1,104.65,regular,104.65
1445,280,2024-09-09,Books,Protect Book,3,22.65,regular,67.95
1446,280,2024-08-18,Books,Little Book,2,17.78,regular,35.56
1447,281,2024-07-20,Home & Garden,Heart Home & Garde,3,119.0,frequent,357.0
1448,281,2024-08-29,Beauty,How Beaut,2,66.58,frequent,133.16
1449,281,2024-06-13,Home & Garden,Response Home & Garde,1,131.72,frequent,131.72
1450,281,2024-09-19,Beauty,Husband Beaut,1,67.59,frequent,67.59
1451,281,2023-11-06,Electronics,Present Electronic,2,942.62,frequent,1885.24
1452,281,2024-03-18,Clothing,Employee Clothin,1,131.52,frequent,131.52
1453,281,2024-12-08,Clothing,Beautiful Clothin,1,61.52,frequent,61.52
1454,281,2024-03-01,Books,Husband Book,3,15.81,frequent,47.43
1455,281,2024-12-07,Books,Protect Book,2,14.44,frequent,28.88
1456,282,2024-04-01,Electronics,Improve Electronic,3,313.87,regular,941.61
1457,282,2024-06-23,Home & Garden,Both Home & Garde,1,70.4,regular,70.4
1458,282,2024-02-28,Home & Garden,Yes Home & Garde,2,61.36,regular,122.72
1459,283,2024-11-28,Home & Garden,Here Home & Garde,3,45.69,frequent,137.07
1460,283,2025-04-03,Books,Blue Book,2,35.62,frequent,71.24
1461,283,2024-10-09,Beauty,Culture Beaut,2,95.27,frequent,190.54
1462,283,2025-01-01,Sports,Onto Sport,2,322.33,frequent,644.66
1463,283,2025-02-04,Electronics,Involve Electronic,2,915.35,frequent,1830.7
1464,283,2024-10-01,Clothing,Behind Clothin,1,78.06,frequent,78.06
1465,283,2024-12-10,Electronics,Better Electronic,1,755.06,frequent,755.06
1466,283,2025-02-16,Clothing,Still Clothin,3,199.23,frequent,597.69
1467,283,2024-12-02,Sports,Image Sport,2,191.76,frequent,383.52
1468,283,2024-09-06,Beauty,Job Beaut,1,53.09,frequent,53.09
1469,283,2024-12-20,Home & Garden,Become Home & Garde,3,121.7,frequent,365.1
1470,283,2025-03-24,Clothing,Operation Clothin,1,174.74,frequent,174.74
1471,283,2025-05-13,Books,Eight Book,2,29.7,frequent,59.4
1472,284,2025-04-25,Clothing,Condition Clothin,3,32.49,occasional,97.47
1473,285,2025-01-16,Beauty,Condition Beaut,2,40.52,regular,81.04
1474,285,2024-05-13,Home & Garden,Fish Home & Garde,3,219.39,regular,658.17
1475,285,2024-07-11,Sports,Child Sport,2,352.0,regular,704.0
1476,285,2024-04-08,Sports,Learn Sport,1,240.89,regular,240.89
1477,285,2024-07-14,Books,Firm Book,3,46.03,regular,138.09
1478,285,2024-10-17,Beauty,Ball Beaut,2,23.63,regular,47.26
1479,286,2024-04-19,Books,Yet Book,3,24.8,frequent,74.4
1480,286,2024-02-04,Sports,Process Sport,2,186.36,frequent,372.72
1481,286,2024-07-15,Sports,Practice Sport,3,145.8,frequent,437.4
1482,286,2024-01-02,Beauty,Both Beaut,3,95.45,frequent,286.35
1483,286,2023-11-24,Beauty,According Beaut,1,66.77,frequent,66.77
1484,286,2025-05-06,Beauty,Go Beaut,3,85.35,frequent,256.05
1485,286,2025-02-25,Books,Husband Book,2,12.5,frequent,25.0
1486,286,2025-02-01,Beauty,Girl Beaut,1,66.33,frequent,66.33
1487,286,2024-06-09,Home & Garden,Law Home & Garde,3,86.12,frequent,258.36
1488,287,2025-03-14,Books,Trade Book,3,38.35,regular,115.05
1489,287,2024-12-28,Sports,Phone Sport,3,364.11,regular,1092.33
1490,287,2024-05-01,Home & Garden,Full Home & Garde,1,105.91,regular,105.91
1491,287,2024-12-05,Books,Run Book,3,46.67,regular,140.01
1492,287,2024-05-31,Books,Former Book,2,43.81,regular,87.62
1493,287,2024-05-20,Home & Garden,Information Home & Garde,3,188.2,regular,564.6
1494,287,2025-05-25,Beauty,Film Beaut,1,66.25,regular,66.25
1495,288,2025-03-29,Sports,Property Sport,1,288.31,occasional,288.31
1496,288,2025-01-22,Clothing,Parent Clothin,2,189.31,occasional,378.62
1497,288,2025-04-10,Books,Gas Book,3,42.38,occasional,127.14
1498,289,2025-02-15,Clothing,Technology Clothin,2,83.98,occasional,167.96
1499,289,2025-05-01,Home & Garden,His Home & Garde,3,223.62,occasional,670.86
1500,289,2024-12-29,Clothing,Organization Clothin,3,171.16,occasional,513.48
1501,290,2025-05-13,Sports,Offer Sport,3,193.83,occasional,581.49
1502,290,2025-05-12,Clothing,Special Clothin,1,20.27,occasional,20.27
1503,290,2025-05-25,Beauty,Short Beaut,2,86.95,occasional,173.9
1504,291,2025-04-21,Sports,Section Sport,1,238.1,occasional,238.1
1505,291,2025-03-29,Books,Subject Book,3,13.06,occasional,39.18
1506,291,2025-04-06,Home & Garden,Room Home & Garde,3,134.42,occasional,403.26
1507,292,2025-03-08,Books,Thus Book,3,26.66,occasional,79.98
1508,293,2025-04-28,Electronics,Issue Electronic,2,992.67,regular,1985.34
1509,293,2025-04-03,Beauty,Chair Beaut,3,40.59,regular,121.77
1510,293,2025-03-26,Books,Effort Book,1,26.67,regular,26.67
1511,294,2025-01-03,Clothing,Class Clothin,1,150.12,regular,150.12
1512,294,2025-04-10,Clothing,Strategy Clothin,3,131.03,regular,393.09
1513,294,2025-01-29,Sports,List Sport,3,214.48,regular,643.44
1514,295,2025-06-06,Electronics,Measure Electronic,2,621.15,occasional,1242.3
1515,295,2025-03-01,Sports,Nor Sport,2,286.12,occasional,572.24
1516,295,2025-02-11,Home & Garden,Wife Home & Garde,3,222.6,occasional,667.8
1517,296,2025-05-13,Books,Kid Book,3,24.59,frequent,73.77
1518,296,2025-03-08,Books,Street Book,2,43.51,frequent,87.02
1519,296,2025-06-02,Books,Science Book,1,43.4,frequent,43.4
1520,296,2025-05-18,Clothing,Not Clothin,1,90.37,frequent,90.37
1521,296,2025-03-18,Electronics,Who Electronic,3,647.16,frequent,1941.48
1522,296,2024-12-05,Books,Specific Book,3,35.95,frequent,107.85
1523,296,2025-01-07,Books,Red Book,1,11.88,frequent,11.88
1524,296,2025-01-29,Clothing,Radio Clothin,3,86.14,frequent,258.42
1525,296,2025-03-22,Books,Order Book,3,28.94,frequent,86.82
1526,296,2025-06-05,Electronics,Research Electronic,3,505.33,frequent,1515.99
1527,296,2025-03-29,Clothing,Soldier Clothin,2,150.6,frequent,301.2
1528,297,2024-02-25,Home & Garden,Style Home & Garde,3,63.51,regular,190.53
1529,297,2024-05-04,Sports,Action Sport,2,72.05,regular,144.1
1530,297,2023-09-14,Clothing,Doctor Clothin,1,168.36,regular,168.36
1531,297,2024-06-30,Electronics,Natural Electronic,1,251.3,regular,251.3
1532,297,2024-08-02,Clothing,Rise Clothin,1,123.91,regular,123.91
1533,297,2024-08-14,Books,Like Book,2,16.88,regular,33.76
1534,298,2025-02-16,Books,Major Book,1,27.67,regular,27.67
1535,298,2025-04-29,Clothing,Per Clothin,3,104.79,regular,314.37
1536,298,2025-04-14,Home & Garden,City Home & Garde,2,117.28,regular,234.56
1537,299,2025-03-01,Clothing,Ago Clothin,2,166.71,occasional,333.42
1538,299,2025-03-22,Electronics,Find Electronic,3,946.52,occasional,2839.56
1539,300,2024-10-05,Home & Garden,Bed Home & Garde,1,83.02,regular,83.02
1540,300,2024-05-31,Home & Garden,Yeah Home & Garde,1,216.36,regular,216.36
1541,300,2025-02-15,Electronics,Happen Electronic,3,958.4,regular,2875.2
1542,300,2024-08-22,Sports,Lose Sport,2,245.29,regular,490.58
1543,300,2025-03-09,Electronics,Near Electronic,2,829.0,regular,1658.0
1544,300,2024-11-02,Home & Garden,Maybe Home & Garde,2,232.59,regular,465.18
1545,301,2025-02-16,Beauty,Seven Beaut,1,27.87,regular,27.87
1546,301,2025-05-02,Beauty,From Beaut,3,48.18,regular,144.54
1547,301,2025-02-12,Books,Another Book,1,17.37,regular,17.37
1548,302,2025-05-03,Home & Garden,Building Home & Garde,3,285.47,occasional,856.41
1549,302,2024-12-05,Beauty,Gun Beaut,3,63.85,occasional,191.55
1550,302,2025-04-03,Books,Research Book,1,20.15,occasional,20.15
1551,303,2025-03-16,Clothing,Wonder Clothin,1,168.68,occasional,168.68
1552,303,2025-06-02,Beauty,Either Beaut,1,39.52,occasional,39.52
1553,304,2024-07-07,Electronics,Old Electronic,2,945.89,regular,1891.78
1554,304,2023-11-02,Home & Garden,Opportunity Home & Garde,1,38.42,regular,38.42
1555,304,2024-05-05,Clothing,Maintain Clothin,3,192.22,regular,576.66
1556,304,2023-12-22,Clothing,Interview Clothin,2,198.8,regular,397.6
1557,304,2024-09-24,Sports,Cultural Sport,2,182.18,regular,364.36
1558,304,2024-10-01,Electronics,Lay Electronic,2,82.22,regular,164.44
1559,304,2024-04-14,Books,Sing Book,3,28.55,regular,85.65
1560,305,2024-09-26,Clothing,Decade Clothin,3,199.11,regular,597.33
1561,305,2024-06-10,Sports,Laugh Sport,1,136.08,regular,136.08
1562,305,2024-05-01,Beauty,Sea Beaut,2,69.47,regular,138.94
1563,305,2024-01-06,Clothing,Family Clothin,1,171.24,regular,171.24
1564,305,2024-12-27,Sports,Table Sport,3,388.4,regular,1165.2
1565,305,2025-01-25,Sports,Participant Sport,2,241.07,regular,482.14
1566,306,2024-06-23,Home & Garden,Try Home & Garde,1,196.06,regular,196.06
1567,306,2024-12-10,Sports,History Sport,3,341.45,regular,1024.35
1568,306,2024-09-19,Sports,Lot Sport,1,289.5,regular,289.5
1569,306,2024-06-28,Home & Garden,Religious Home & Garde,1,280.96,regular,280.96
1570,306,2025-04-16,Electronics,News Electronic,3,577.12,regular,1731.36
1571,307,2025-05-18,Home & Garden,Form Home & Garde,2,72.99,occasional,145.98
1572,307,2024-10-02,Home & Garden,Popular Home & Garde,1,59.33,occasional,59.33
1573,307,2024-05-29,Home & Garden,Build Home & Garde,1,236.15,occasional,236.15
1574,308,2024-11-16,Sports,Through Sport,3,312.04,occasional,936.12
1575,309,2024-10-30,Electronics,Consider Electronic,2,963.14,occasional,1926.28
1576,310,2025-05-24,Books,Season Book,2,32.72,occasional,65.44
1577,310,2025-05-23,Electronics,Why Electronic,1,266.02,occasional,266.02
1578,311,2025-04-25,Home & Garden,Become Home & Garde,1,150.49,occasional,150.49
1579,312,2025-01-15,Electronics,Form Electronic,2,591.85,regular,1183.7
1580,312,2024-05-15,Home & Garden,Focus Home & Garde,3,93.17,regular,279.51
1581,312,2024-05-14,Home & Garden,Hour Home & Garde,2,163.37,regular,326.74
1582,312,2025-01-24,Sports,Much Sport,3,114.59,regular,343.77
1583,312,2024-09-11,Sports,Pick Sport,2,50.44,regular,100.88
1584,312,2024-05-23,Clothing,Identify Clothin,1,54.56,regular,54.56
1585,312,2024-09-26,Home & Garden,Message Home & Garde,1,49.21,regular,49.21
1586,313,2024-12-22,Sports,Rule Sport,3,50.9,occasional,152.7
1587,314,2025-06-05,Electronics,Word Electronic,3,687.72,occasional,2063.16
1588,314,2025-06-08,Beauty,One Beaut,1,80.09,occasional,80.09
1589,315,2024-07-09,Books,Fight Book,2,37.57,occasional,75.14
1590,315,2024-06-28,Home & Garden,Forward Home & Garde,2,201.16,occasional,402.32
1591,316,2025-04-15,Sports,President Sport,3,356.53,regular,1069.59
1592,316,2024-07-16,Electronics,Her Electronic,2,624.32,regular,1248.64
1593,316,2025-05-23,Books,Memory Book,3,18.82,regular,56.46
1594,316,2024-08-14,Sports,Teacher Sport,1,366.5,regular,366.5
1595,316,2024-11-07,Books,Or Book,2,39.41,regular,78.82
1596,316,2024-12-19,Home & Garden,Miss Home & Garde,2,135.8,regular,271.6
1597,317,2025-03-07,Books,Million Book,2,39.18,frequent,78.36
1598,317,2025-03-08,Books,Though Book,2,16.04,frequent,32.08
1599,317,2025-03-12,Electronics,Computer Electronic,3,279.09,frequent,837.27
1600,317,2025-01-14,Sports,Allow Sport,3,113.49,frequent,340.47
1601,317,2025-05-07,Sports,Discussion Sport,1,162.55,frequent,162.55
1602,317,2025-02-16,Electronics,Face Electronic,2,481.88,frequent,963.76
1603,317,2025-02-05,Clothing,Fight Clothin,2,190.48,frequent,380.96
1604,317,2025-01-27,Clothing,Lot Clothin,3,169.95,frequent,509.85
1605,317,2025-03-31,Clothing,Spring Clothin,3,155.35,frequent,466.05
1606,317,2025-05-02,Clothing,Often Clothin,3,73.4,frequent,220.2
1607,318,2024-12-06,Clothing,Page Clothin,3,116.09,occasional,348.27
1608,318,2024-07-09,Clothing,Stage Clothin,1,87.34,occasional,87.34
1609,319,2024-09-19,Beauty,Hit Beaut,3,14.49,frequent,43.47
1610,319,2024-09-18,Electronics,Something Electronic,3,897.92,frequent,2693.76
1611,319,2023-12-05,Clothing,Serve Clothin,1,88.87,frequent,88.87
1612,319,2024-07-22,Electronics,Discover Electronic,3,62.13,frequent,186.39
1613,319,2025-06-03,Home & Garden,Blue Home & Garde,3,146.64,frequent,439.92
1614,319,2025-01-08,Sports,Ready Sport,3,72.91,frequent,218.73
1615,319,2025-01-17,Electronics,Finish Electronic,2,610.89,frequent,1221.78
1616,319,2025-03-29,Clothing,Alone Clothin,2,187.04,frequent,374.08
1617,319,2024-07-27,Clothing,Happen Clothin,3,96.62,frequent,289.86
1618,320,2025-03-04,Sports,Begin Sport,1,203.13,occasional,203.13
1619,321,2024-12-08,Electronics,Buy Electronic,2,451.24,regular,902.48
1620,321,2025-03-27,Sports,Economic Sport,1,395.37,regular,395.37
1621,321,2024-09-24,Beauty,Sing Beaut,2,25.01,regular,50.02
1622,322,2025-03-15,Books,Have Book,3,35.73,occasional,107.19
1623,322,2025-05-11,Books,Poor Book,2,45.36,occasional,90.72
1624,323,2025-03-12,Home & Garden,Company Home & Garde,1,293.44,occasional,293.44
1625,324,2025-04-08,Home & Garden,Still Home & Garde,2,42.33,frequent,84.66
1626,324,2025-02-02,Books,Design Book,2,47.99,frequent,95.98
1627,324,2025-05-09,Books,Over Book,3,22.72,frequent,68.16
1628,324,2025-02-25,Books,Fast Book,3,26.3,frequent,78.9
1629,324,2025-04-05,Home & Garden,Concern Home & Garde,3,41.95,frequent,125.85
1630,324,2025-02-21,Clothing,Score Clothin,1,57.51,frequent,57.51
1631,324,2025-02-16,Home & Garden,Page Home & Garde,3,158.57,frequent,475.71
1632,324,2025-02-12,Clothing,Toward Clothin,2,28.68,frequent,57.36
1633,324,2025-03-23,Clothing,We Clothin,1,109.35,frequent,109.35
1634,325,2025-04-28,Home & Garden,Beyond Home & Garde,3,268.22,regular,804.66
1635,325,2025-02-16,Beauty,Social Beaut,3,16.76,regular,50.28
1636,325,2025-05-12,Electronics,Why Electronic,2,231.56,regular,463.12
1637,325,2025-02-06,Home & Garden,Factor Home & Garde,1,260.86,regular,260.86
1638,326,2025-04-11,Sports,Card Sport,2,276.29,occasional,552.58
1639,326,2025-01-28,Clothing,Cause Clothin,2,170.02,occasional,340.04
1640,326,2024-07-13,Books,Seek Book,1,14.52,occasional,14.52
1641,327,2025-03-02,Home & Garden,End Home & Garde,3,83.07,frequent,249.21
1642,327,2025-05-05,Home & Garden,Require Home & Garde,1,294.74,frequent,294.74
1643,327,2025-03-12,Electronics,Change Electronic,3,529.51,frequent,1588.53
1644,327,2025-04-08,Electronics,Exist Electronic,1,585.49,frequent,585.49
1645,327,2025-04-15,Home & Garden,How Home & Garde,1,125.77,frequent,125.77
1646,327,2025-03-20,Electronics,Property Electronic,2,232.03,frequent,464.06
1647,327,2025-05-10,Clothing,Specific Clothin,3,160.34,frequent,481.02
1648,327,2025-01-27,Electronics,Myself Electronic,2,188.35,frequent,376.7
1649,327,2025-05-03,Clothing,Run Clothin,1,137.71,frequent,137.71
1650,327,2025-05-30,Clothing,Home Clothin,2,42.64,frequent,85.28
1651,327,2025-03-21,Beauty,Method Beaut,1,72.7,frequent,72.7
1652,328,2025-03-04,Home & Garden,Able Home & Garde,3,82.95,regular,248.85
1653,328,2025-05-21,Clothing,Throw Clothin,1,27.56,regular,27.56
1654,328,2025-05-01,Clothing,Side Clothin,3,167.07,regular,501.21
1655,328,2025-06-04,Books,Prove Book,2,12.78,regular,25.56
1656,328,2025-04-21,Books,Help Book,3,33.09,regular,99.27
1657,328,2025-05-18,Beauty,Stuff Beaut,3,84.59,regular,253.77
1658,329,2024-10-24,Sports,Discover Sport,2,274.52,occasional,549.04
1659,329,2025-05-24,Clothing,Thank Clothin,3,44.23,occasional,132.69
1660,329,2024-05-20,Beauty,Executive Beaut,3,78.07,occasional,234.21
1661,330,2024-05-25,Beauty,Federal Beaut,3,51.44,regular,154.32
1662,330,2024-06-02,Electronics,Participant Electronic,1,959.11,regular,959.11
1663,330,2024-02-07,Sports,Together Sport,1,396.39,regular,396.39
1664,331,2024-08-02,Electronics,Gun Electronic,2,847.37,regular,1694.74
1665,331,2025-04-06,Beauty,Sound Beaut,3,66.79,regular,200.37
1666,331,2023-11-13,Home & Garden,Bit Home & Garde,1,200.46,regular,200.46
1667,332,2024-12-13,Beauty,Think Beaut,1,25.22,regular,25.22
1668,332,2024-09-25,Books,Capital Book,2,35.68,regular,71.36
1669,332,2025-05-06,Clothing,Coach Clothin,1,52.05,regular,52.05
1670,333,2024-10-25,Books,A Book,3,47.98,occasional,143.94
1671,333,2025-06-05,Clothing,Later Clothin,2,83.71,occasional,167.42
1672,333,2024-07-20,Clothing,Risk Clothin,2,79.69,occasional,159.38
1673,334,2025-05-03,Books,Us Book,3,34.33,regular,102.99
1674,334,2025-01-20,Sports,Cold Sport,2,140.76,regular,281.52
1675,334,2025-04-19,Sports,Under Sport,1,248.72,regular,248.72
1676,334,2024-08-23,Books,Real Book,2,33.13,regular,66.26
1677,334,2024-09-26,Books,Beautiful Book,1,34.62,regular,34.62
